id,script_id,language,label,scenario,wake_variant,text,normalized_text,template_id,split_group,split,source_id,source_license
v4s_ko_c7ae14bf42da5a3e,v4s_ko_c7ae14bf42da5a3e,ko,mention_context,mention_context,옥자,옥자라는 이름을 들어봤어?,옥자라는 이름을 들어봤어,v4s_ko_c7ae14bf42da5a3e,v4s_ko_c7ae14bf42da5a3e,train,okja_original_scripts,project-owned original text
v4s_ko_9b5d2ac8022c15f5,v4s_ko_9b5d2ac8022c15f5,ko,mention_context,mention_context,옥자,그 사람 이름이 옥자였어.,그 사람 이름이 옥자였어,v4s_ko_9b5d2ac8022c15f5,v4s_ko_9b5d2ac8022c15f5,train,okja_original_scripts,project-owned original text
v4s_ko_2acf950e7201f03a,v4s_ko_2acf950e7201f03a,ko,mention_context,mention_context,옥자,우리 동네에도 옥자라는 분이 살았어.,우리 동네에도 옥자라는 분이 살았어,v4s_ko_2acf950e7201f03a,v4s_ko_2acf950e7201f03a,train,okja_original_scripts,project-owned original text
v4s_en_95f6abf9ca8deff6,v4s_en_95f6abf9ca8deff6,en,mention_context,mention_context,Okja,I watched Okja last night.,i watched okja last night,v4s_en_95f6abf9ca8deff6,v4s_en_95f6abf9ca8deff6,train,okja_original_scripts,project-owned original text
v4s_en_4e5be2b6272dac8a,v4s_en_4e5be2b6272dac8a,en,mention_context,mention_context,Okja,Have you heard the name Okja?,have you heard the name okja,v4s_en_4e5be2b6272dac8a,v4s_en_4e5be2b6272dac8a,validation,okja_original_scripts,project-owned original text
v4s_en_7fd6a0e1d71ce706,v4s_en_7fd6a0e1d71ce706,en,mention_context,mention_context,Okja,Her name was Okja.,her name was okja,v4s_en_7fd6a0e1d71ce706,v4s_en_7fd6a0e1d71ce706,train,okja_original_scripts,project-owned original text
v4s_en_72106b4e983b4656,v4s_en_72106b4e983b4656,en,mention_context,mention_context,Okja,We were talking about the movie Okja.,we were talking about the movie okja,v4s_en_72106b4e983b4656,v4s_en_72106b4e983b4656,train,okja_original_scripts,project-owned original text
v4s_ko_0406aa58588ee2d1,v4s_ko_0406aa58588ee2d1,ko,mention_context,device_playback,옥자,텔레비전에서 옥자야라고 말했어.,텔레비전에서 옥자야라고 말했어,v4s_ko_0406aa58588ee2d1,v4s_ko_0406aa58588ee2d1,train,okja_original_scripts,project-owned original text
v4s_ko_a3d40e87f9be95ab,v4s_ko_a3d40e87f9be95ab,ko,mention_context,device_playback,옥자,영상 속 인물이 옥자를 불렀어.,영상 속 인물이 옥자를 불렀어,v4s_ko_a3d40e87f9be95ab,v4s_ko_a3d40e87f9be95ab,train,okja_original_scripts,project-owned original text
v4s_ko_45e0649c00384c56,v4s_ko_45e0649c00384c56,ko,mention_context,device_playback,옥자,스피커 광고에서 헤이 옥자라고 들렸어.,스피커 광고에서 헤이 옥자라고 들렸어,v4s_ko_45e0649c00384c56,v4s_ko_45e0649c00384c56,validation,okja_original_scripts,project-owned original text
v4s_en_39723509447964ae,v4s_en_39723509447964ae,en,mention_context,device_playback,Okja,The television character said Hey Okja.,the television character said hey okja,v4s_en_39723509447964ae,v4s_en_39723509447964ae,train,okja_original_scripts,project-owned original text
v4s_en_d22e61612039de5d,v4s_en_d22e61612039de5d,en,mention_context,device_playback,Okja,The video called out Okja by name.,the video called out okja by name,v4s_en_d22e61612039de5d,v4s_en_d22e61612039de5d,train,okja_original_scripts,project-owned original text
v4s_en_706b644aab05b420,v4s_en_706b644aab05b420,en,mention_context,device_playback,Okja,The speaker advertisement said Okay Okja.,the speaker advertisement said okay okja,v4s_en_706b644aab05b420,v4s_en_706b644aab05b420,validation,okja_original_scripts,project-owned original text
v4s_ko_7d24d9941db80a73,v4s_ko_7d24d9941db80a73,ko,hard_negative,truncated_wake,,옥...,옥,v4s_ko_7d24d9941db80a73,v4s_ko_7d24d9941db80a73,train,okja_original_scripts,project-owned original text
v4s_ko_b6fc29aef1d84b52,v4s_ko_b6fc29aef1d84b52,ko,hard_negative,truncated_wake,,"옥자, 아니 잠깐.",옥자 아니 잠깐,v4s_ko_b6fc29aef1d84b52,v4s_ko_b6fc29aef1d84b52,validation,okja_original_scripts,project-owned original text
v4s_ko_8844234054d02032,v4s_ko_8844234054d02032,ko,hard_negative,truncated_wake,,헤이 옥... 됐어.,헤이 옥 됐어,v4s_ko_8844234054d02032,v4s_ko_8844234054d02032,train,okja_original_scripts,project-owned original text
v4s_en_379f9809398b1d12,v4s_en_379f9809398b1d12,en,hard_negative,truncated_wake,,Ok...,ok,v4s_en_379f9809398b1d12,v4s_en_379f9809398b1d12,train,okja_original_scripts,project-owned original text
v4s_en_5315ccdd73587956,v4s_en_5315ccdd73587956,en,hard_negative,truncated_wake,,"Okja, no, wait.",okja no wait,v4s_en_5315ccdd73587956,v4s_en_5315ccdd73587956,train,okja_original_scripts,project-owned original text
v4s_en_816fadeda13b7126,v4s_en_816fadeda13b7126,en,hard_negative,truncated_wake,,Hey Ok... never mind.,hey ok never mind,v4s_en_816fadeda13b7126,v4s_en_816fadeda13b7126,train,okja_original_scripts,project-owned original text
v4s_ko_8f0f1e0ec545c93b,v4s_ko_8f0f1e0ec545c93b,ko,hard_negative,near_miss_wake,,옥차 불러 줘.,옥차 불러 줘,v4s_ko_8f0f1e0ec545c93b,v4s_ko_8f0f1e0ec545c93b,train,okja_original_scripts,project-owned original text
v4s_ko_5eabf9e1c934d6b8,v4s_ko_5eabf9e1c934d6b8,ko,hard_negative,near_miss_wake,,목자야 이리 와.,목자야 이리 와,v4s_ko_5eabf9e1c934d6b8,v4s_ko_5eabf9e1c934d6b8,train,okja_original_scripts,project-owned original text
v4s_ko_c1bd5723df5fedcf,v4s_ko_c1bd5723df5fedcf,ko,hard_negative,near_miss_wake,,독자야 질문 있어.,독자야 질문 있어,v4s_ko_c1bd5723df5fedcf,v4s_ko_c1bd5723df5fedcf,train,okja_original_scripts,project-owned original text
v4s_ko_ae833034afaffd07,v4s_ko_ae833034afaffd07,ko,hard_negative,near_miss_wake,,옥수야 전화해 줘.,옥수야 전화해 줘,v4s_ko_ae833034afaffd07,v4s_ko_ae833034afaffd07,train,okja_original_scripts,project-owned original text
v4s_en_07ac1bf16c636d73,v4s_en_07ac1bf16c636d73,en,hard_negative,near_miss_wake,,"Okay Josh, let's go.",okay josh let s go,v4s_en_07ac1bf16c636d73,v4s_en_07ac1bf16c636d73,train,okja_original_scripts,project-owned original text
v4s_en_3cd83a843208168c,v4s_en_3cd83a843208168c,en,hard_negative,near_miss_wake,,"Hey Oscar, come here.",hey oscar come here,v4s_en_3cd83a843208168c,v4s_en_3cd83a843208168c,train,okja_original_scripts,project-owned original text
v4s_en_0c768cdae5507db1,v4s_en_0c768cdae5507db1,en,hard_negative,near_miss_wake,,"Okay Jack, call me.",okay jack call me,v4s_en_0c768cdae5507db1,v4s_en_0c768cdae5507db1,train,okja_original_scripts,project-owned original text
v4s_en_717e62eea78707e5,v4s_en_717e62eea78707e5,en,hard_negative,near_miss_wake,,"Hey Roger, your turn.",hey roger your turn,v4s_en_717e62eea78707e5,v4s_en_717e62eea78707e5,train,okja_original_scripts,project-owned original text
